time,open,high,low,close,Volume,Volume MA
2018-09-03T00:00:00Z,295.51,296.62,285.99,289.09,274753.70062,292923.48684999987
2018-09-04T00:00:00Z,289.09,292.64,283,285.3,330102.19,287497.5642719999
2018-09-05T00:00:00Z,285.18,287.62,227,228.53,528357.48448,302132.1757409999
2018-09-06T00:00:00Z,228.28,233.19,212,229.7,552996.86567,312654.1959904999
2018-09-07T00:00:00Z,229.73,234.69,213.5,215.22,398379.81741,313372.1174464999
2018-09-08T00:00:00Z,215.19,220.2,190.01,196.71,318859.84904,314890.9374779999
2018-09-09T00:00:00Z,196.87,208.6,185.02,195.81,429255.02592,325395.9993059999
2018-09-10T00:00:00Z,196.13,203.42,187.1,197.15,418489.86663,335085.4138019999
2018-09-11T00:00:00Z,197.22,200.2,176.16,185.18,476745.79216,338725.86425849993
2018-09-12T00:00:00Z,185.14,185.22,167.32,183.12,504047.79165,350063.0233864999
2018-09-13T00:00:00Z,183.17,215,183.15,210.68,739503.34051,373445.67972549994
2018-09-14T00:00:00Z,210.91,224.2,202.6,208.82,833945.82573,402474.1962734999
2018-09-15T00:00:00Z,208.55,227.42,207.64,221.29,441046.52933,412900.22525499994
2018-09-16T00:00:00Z,221.62,223.5,208.1,220.17,425538.57709,420126.121746
2018-09-17T00:00:00Z,220.24,225,192.4,196.16,825020.77445,445460.99598300003
2018-09-18T00:00:00Z,196.25,215.47,193.47,208.17,584366.15014,458465.52982800006
2018-09-19T00:00:00Z,208.42,214.84,197.58,209.79,496100.46639,466420.8959410001
2018-09-20T00:00:00Z,209.79,226.68,205.56,224,573632.24236,479969.3395400001
2018-09-21T00:00:00Z,224,252.11,220.66,247.73,841029.12948,507273.57400900015
2018-09-22T00:00:00Z,247.67,255.13,232.7,241.01,423740.7403,520795.6079680001
2018-09-23T00:00:00Z,241.01,249.73,237,244.5,235214.14917,518818.63039550016
2018-09-24T00:00:00Z,244.54,246.2,225.3,228.06,350139.1505,519820.4784205002
2018-09-25T00:00:00Z,228.06,228.1,203.61,219.62,710650.7097,528935.1396815001
2018-09-26T00:00:00Z,219.5,223.6,207.5,214.42,613754.27743,531973.0102695002
2018-09-27T00:00:00Z,214.38,234,205.01,229.13,582274.44087,541167.7414425003
2018-09-28T00:00:00Z,229.1,234.42,215.53,221.84,618434.62488,556146.4802345003
2018-09-29T00:00:00Z,221.89,237.77,214.18,231.62,604000.95586,564883.7767315002
2018-09-30T00:00:00Z,231.62,239,226.5,232.94,432195.44084,565569.0554420003
2018-10-01T00:00:00Z,233.04,235.88,224.46,231.61,322900.46128,557876.7888980003
2018-10-02T00:00:00Z,231.62,232.51,223.37,225.69,401305.32707,552739.6656690002
2018-10-03T00:00:00Z,225.7,226.43,216.51,220.77,275609.26221,529544.9617540003
2018-10-04T00:00:00Z,220.67,227.16,219.49,222.66,158137.42967,495754.54195100034
2018-10-05T00:00:00Z,222.66,231.75,219.35,228.37,137730.35786,480588.7333775003
2018-10-06T00:00:00Z,228.36,228.86,223.15,225.4,100257.5697,464324.6830080004
2018-10-07T00:00:00Z,225.39,227.75,221.48,226.14,74733.67253,426810.3279120003
2018-10-08T00:00:00Z,226.26,232.7,224.21,230.01,210989.42202,408141.4915060003
2018-10-09T00:00:00Z,230.01,231.02,226.56,228.4,100246.1843,388348.77740150027
2018-10-10T00:00:00Z,228.4,228.78,224.05,226.74,122748.21412,365804.57598950027
2018-10-11T00:00:00Z,226.7,226.91,189.01,191.58,497209.72298,348613.6056645003
2018-10-12T00:00:00Z,191.55,201.87,190.04,196.96,216448.3922,338248.9882595003
2018-10-13T00:00:00Z,196.96,202.78,196.27,201.3,107215.5262,331849.0571110003
2018-10-14T00:00:00Z,201.39,203.56,194.33,197.01,110554.19361,319869.8092665003
2018-10-15T00:00:00Z,196.84,239,194.6,214.39,973857.7477,333030.1611665003
2018-10-16T00:00:00Z,214.39,219.95,211.55,215.09,145980.09837,309641.4522135003
2018-10-17T00:00:00Z,215.2,216.99,210,212.85,153768.85024,288216.17268200027
2018-10-18T00:00:00Z,212.9,215.3,203.53,206.24,150229.60097,264805.9214865003
2018-10-19T00:00:00Z,206.25,208,204.21,205,254660.48637,247338.89801200028
2018-10-20T00:00:00Z,205.1,209.69,203.57,207.91,62376.6968,228847.96081000025
2018-10-21T00:00:00Z,207.91,211.99,206.74,207.49,83277.36128,216866.80581000022
2018-10-22T00:00:00Z,207.46,209.3,205,206.67,206046.89963,207103.8844380002
2018-10-23T00:00:00Z,206.67,207.8,202.14,205.85,112753.0414,198961.07339750024
2018-10-24T00:00:00Z,205.85,207.95,204.73,205.35,97128.82698,195910.64326300024
2018-10-25T00:00:00Z,205.35,205.94,202.88,203.93,77411.57217,192894.70397850024
2018-10-26T00:00:00Z,203.84,209,203,204.92,91143.83291,192439.01713900024
2018-10-27T00:00:00Z,204.92,206.15,203.09,204.45,50235.68329,191214.11767700023
2018-10-28T00:00:00Z,204.45,205.94,203.62,204.99,44394.83357,182884.38825450023
2018-10-29T00:00:00Z,204.99,205.49,195.28,196.96,118281.82272,183786.17017550024
2018-10-30T00:00:00Z,196.95,198.6,195.91,197.27,83633.81463,181830.45020100023
2018-10-31T00:00:00Z,197.24,201.45,193.01,198.73,114739.70424,162706.94926400023
2018-11-01T00:00:00Z,198.7,200.95,197.88,199.96,86097.98629,156189.4289685002
2018-11-02T00:00:00Z,199.93,203.74,199.34,202.35,97123.22813,155684.81406500022
2018-11-03T00:00:00Z,202.31,202.69,198.59,200.31,72084.92932,153761.35085050022
2018-11-04T00:00:00Z,200.27,218.76,199,212.11,182534.6216,114195.19454550021
2018-11-05T00:00:00Z,212.13,213.39,207.62,210.66,141432.1406,113967.79665700023
2018-11-06T00:00:00Z,210.64,221.25,209.11,220.74,197797.49527,116169.22890850021
2018-11-07T00:00:00Z,220.77,224.8,217.01,219.07,204931.0342,118904.30057000022
2018-11-08T00:00:00Z,219.06,220.78,212.49,212.79,189828.4945,115662.70097650021
2018-11-09T00:00:00Z,212.79,215.51,209.1,210.77,152215.94686,120154.66347950022
2018-11-10T00:00:00Z,210.78,215.55,209.02,213.25,131384.47893,122560.01936200024
2018-11-11T00:00:00Z,213.27,213.99,209,212.54,136268.81156,119071.11495850023
2018-11-12T00:00:00Z,212.6,214.22,210.9,212.89,99963.97203,118431.66149000023
2018-11-13T00:00:00Z,212.91,213.8,209.2,209.84,114466.36708,119298.53849500022
2018-11-14T00:00:00Z,209.84,210.3,176.16,187.43,434676.16832,137161.76830250022
2018-11-15T00:00:00Z,187.43,190,170.99,184.35,452416.10784,155225.38204900024
2018-11-16T00:00:00Z,184.35,185,173,176.89,241710.34763,164799.11526600024
2018-11-17T00:00:00Z,176.93,177.91,173.94,176.2,144804.70986,169819.60908050026
2018-11-18T00:00:00Z,176.2,182.94,176.1,178.97,141736.32263,170992.33407600023
2018-11-19T00:00:00Z,179.04,179.33,146.47,150.81,596789.83916,196650.13530250025
2018-11-20T00:00:00Z,150.76,154.7,126.95,133.82,996552.28721,240740.76445100023
2018-11-21T00:00:00Z,133.68,142.01,127.15,138.23,718957.78552,272383.75441250025
2018-11-22T00:00:00Z,138.36,140.4,125.64,126.63,334674.07185,284261.2965985002
2018-11-23T00:00:00Z,126.58,128.9,118.56,125.02,504352.24386,305874.6623255002
2018-11-24T00:00:00Z,125,130.81,112.32,114.89,471321.56764,320314.0096275002
2018-11-25T00:00:00Z,114.83,122.35,102.95,118.67,836233.31252,355054.0682235003
2018-11-26T00:00:00Z,118.65,121.5,106.41,110.68,679477.36231,379138.06157550024
2018-11-27T00:00:00Z,110.66,114.31,102.36,111.43,524024.40616,395092.73017350025
2018-11-28T00:00:00Z,111.38,126.8,111.37,122.9,578552.74124,414528.94251050026
2018-11-29T00:00:00Z,122.88,124,114.78,117.98,478777.39614,430857.01497450034
2018-11-30T00:00:00Z,117.99,120.26,111.09,113.73,418593.63529,445217.47279250034
2018-12-01T00:00:00Z,113.71,120.8,111.35,118.1,330159.06742,454911.98558550037
2018-12-02T00:00:00Z,118.09,120.73,116,116.57,273657.6215,463596.6680590004
2018-12-03T00:00:00Z,116.63,116.96,106.7,108.76,324446.03324,474095.6513670004
2018-12-04T00:00:00Z,108.76,113.2,106,109.94,275321.0063,466127.89326600044
2018-12-05T00:00:00Z,109.92,110.58,102.38,102.71,354071.53241,461210.6644945004
2018-12-06T00:00:00Z,102.73,104.68,90.2,91,586138.59043,478432.07663450047
2018-12-07T00:00:00Z,91.18,96.9,82.07,93.05,1030073.58467,522695.52037500043
2018-12-08T00:00:00Z,93.06,98,84.55,90.38,698217.12529,550519.5605080004
2018-12-09T00:00:00Z,90.39,98.7,88.63,93.26,520519.36023,546706.0365615005
2018-12-10T00:00:00Z,93.26,95.21,88.11,89.91,408573.02929,517307.0736655005
2018-12-11T00:00:00Z,89.88,91.65,85.83,87.76,339991.84246,498358.77651250054
2018-12-12T00:00:00Z,87.77,91.31,86.63,89.41,285436.04029,495896.87493450055
2018-12-13T00:00:00Z,89.39,90.71,84.71,86.34,331218.30083,487240.17778300046
2018-12-14T00:00:00Z,86.35,87.25,82.2,83.82,318003.73427,479574.28611450054
2018-12-15T00:00:00Z,83.82,85,81.79,83.76,217360.65775,448630.6533760006
2018-12-16T00:00:00Z,83.75,87.64,83.73,84.67,241366.76305,426725.12341300055
2018-12-17T00:00:00Z,84.68,97,84.4,94.02,472252.23388,424136.5147990005
2018-12-18T00:00:00Z,94.03,101.3,91.34,100.39,529946.79175,421706.21732450055
2018-12-19T00:00:00Z,100.39,107.55,97.75,98.74,827748.59096,439154.7770655005
2018-12-20T00:00:00Z,98.73,116,97.88,114.05,859612.57205,461205.7239035006
2018-12-21T00:00:00Z,113.71,118,104.76,107.69,666048.71786,478000.20642550057
2018-12-22T00:00:00Z,107.67,115.5,105.38,115.2,405672.83117,484600.96690900053
2018-12-23T00:00:00Z,115.18,131.94,114.91,129.03,936094.1049,515183.3704920006
2018-12-24T00:00:00Z,129.03,157.67,128.8,138.03,1319609.8165,567397.8110020006
2018-12-25T00:00:00Z,138.01,139.26,119.68,127.6,1076164.12809,603502.4407860006
2018-12-26T00:00:00Z,127.61,135.32,122.51,129.35,794834.05601,613937.2140650006
2018-12-27T00:00:00Z,129.35,131.09,111.22,113.8,752177.90111,600042.4298870007
2018-12-28T00:00:00Z,113.75,136.66,111.87,135.3,894454.19051,609854.2831480006
2018-12-29T00:00:00Z,135.3,145.42,128.5,132.89,1006654.49844,634161.0400585005
2018-12-30T00:00:00Z,133,139,127.03,137.77,704259.41614,648945.3594010004
2018-12-31T00:00:00Z,137.81,138.66,128.7,131.45,484604.83962,656176.0092590004
2019-01-01T00:00:00Z,131.45,140.67,130,139.1,401776.88797,661993.0516430004
2019-01-02T00:00:00Z,139.1,155.37,137.76,152.01,941486.31524,692506.4523635005
2019-01-03T00:00:00Z,152.01,153.64,143.11,146.3,708091.31714,712010.8315070004
2019-01-04T00:00:00Z,146.3,154.8,143.54,151.97,805248.93821,741405.2455300004
2019-01-05T00:00:00Z,152.08,159.26,151.2,152.83,773169.13736,767995.3642455004
2019-01-06T00:00:00Z,152.83,157.4,147.51,153.86,627908.47366,775778.1762345004
2019-01-07T00:00:00Z,153.89,155.48,147.86,149.34,424765.30258,770519.1017760003
2019-01-08T00:00:00Z,149.29,151.65,145.2,147.6,441661.06778,751214.7256170004
2019-01-09T00:00:00Z,147.62,151.5,146.77,148.1,299443.563,723206.2751645003
2019-01-10T00:00:00Z,148.11,149.45,121,124.95,871751.75038,733491.4267905003
2019-01-11T00:00:00Z,124.96,127.36,120.08,124.65,545293.98369,740472.4844165003
2019-01-12T00:00:00Z,124.67,126.19,122,123.35,300262.13404,708680.8858735003
2019-01-13T00:00:00Z,123.35,124.25,111.87,114.16,422561.96777,663828.4934370002
2019-01-14T00:00:00Z,114.17,130.05,113.94,126.95,546420.40854,637341.3074595002
2019-01-15T00:00:00Z,126.95,129.4,116,118.95,649020.5297,630050.6311440001
2019-01-16T00:00:00Z,118.93,126.88,118.52,121.48,513486.65472,618116.0688245002
2019-01-17T00:00:00Z,121.49,122.99,116.8,121.54,447535.22716,595770.1206570002
2019-01-18T00:00:00Z,121.56,121.98,117.66,119.17,235646.684,557219.7299350003
2019-01-19T00:00:00Z,119.16,125.29,119.14,122.6,323303.79296,538171.9487760003
2019-01-20T00:00:00Z,122.61,123.32,115.68,117.47,451792.85352,536531.3494710003
2019-01-21T00:00:00Z,117.56,118.5,113.61,115.63,303632.93463,531624.1518040003
2019-01-22T00:00:00Z,115.62,119.49,111.39,117.81,359542.63873,502526.9679785003
2019-01-23T00:00:00Z,117.8,118.95,114.8,116.44,230247.61578,478634.7829105003
2019-01-24T00:00:00Z,116.4,117.15,113.61,116.39,216242.29829,449184.4509145003
2019-01-25T00:00:00Z,116.4,117.5,114.3,115.11,198617.08108,420456.8481005003
2019-01-26T00:00:00Z,115.13,118,115,115.34,146216.82819,396372.26582700026
2019-01-27T00:00:00Z,115.32,116.15,111.04,112.05,247369.60555,387502.4809755003
2019-01-28T00:00:00Z,112.04,112.87,100.91,105.5,566205.78288,393729.7167305003
2019-01-29T00:00:00Z,105.49,106.61,102.22,104.45,319768.91348,394745.98425450025
2019-01-30T00:00:00Z,104.41,109.8,103.45,108.29,330968.19265,367706.8063680002
2019-01-31T00:00:00Z,108.29,110.61,105.46,106.44,290679.61935,354976.08815100027
2019-02-01T00:00:00Z,106.47,108.35,103.77,106.73,243149.88435,352120.4756665003
2019-02-02T00:00:00Z,106.71,111.15,106.07,110.42,186908.7573,340337.8151430002
2019-02-03T00:00:00Z,110.41,111.11,105.82,107.36,227211.54064,324377.37174800027
2019-02-04T00:00:00Z,107.33,109.3,106.57,107.68,160850.10293,299968.85040950024
2019-02-05T00:00:00Z,107.65,108.18,106.47,107.27,159730.1886,282281.02710350027
2019-02-06T00:00:00Z,107.28,107.83,101.21,104.5,337204.30254,276764.4808725002
2019-02-07T00:00:00Z,104.49,106.18,103.82,104.48,147942.07683,272379.2505140002
2019-02-08T00:00:00Z,104.48,123,103.41,119.25,589950.64925,285711.59332850017
2019-02-09T00:00:00Z,119.32,121.99,117.64,119.19,328067.9574,279525.34852250014
2019-02-10T00:00:00Z,119.19,126.49,115.81,125.12,385819.09619,283634.6566005001
2019-02-11T00:00:00Z,125.12,125.28,119.24,120.89,389405.30404,285127.7898660001
2019-02-12T00:00:00Z,120.88,123.89,118.18,122.41,343765.66987,290803.6925705002
2019-02-13T00:00:00Z,122.4,126.47,120.7,121.86,317827.31956,295882.94363400014
2019-02-14T00:00:00Z,121.86,124.5,120.1,120.42,297205.78738,300812.37894900015
2019-02-15T00:00:00Z,120.47,124.25,120.19,121.67,255296.0814,306266.3416095001
2019-02-16T00:00:00Z,121.66,124.99,121.54,122.67,215320.70134,304663.8963990001
2019-02-17T00:00:00Z,122.67,135.61,122.43,133.75,614788.60078,307093.0372940001
2019-02-18T00:00:00Z,133.77,148.3,132.42,145.69,1079830.1502,345096.0991300001
2019-02-19T00:00:00Z,145.69,150,142.36,143.44,747968.90445,365946.13472000015
2019-02-20T00:00:00Z,143.45,149.52,139.6,148.44,614303.61007,382127.3342560002
2019-02-21T00:00:00Z,148.42,149.61,142.7,145.69,447364.40873,392338.0604750002
2019-02-22T00:00:00Z,145.68,148.85,143.85,147.36,366251.18542,401305.1818810002
2019-02-23T00:00:00Z,147.4,159.6,145.78,157.79,588183.72896,419353.7912970002
2019-02-24T00:00:00Z,157.75,166,131.7,132.1,1260506.80672,474336.62648650014
2019-02-25T00:00:00Z,132.1,141.55,131.89,137.87,801147.09543,506407.47182800015
2019-02-26T00:00:00Z,137.88,138.41,133.72,136.22,432944.17033,511194.4652175001
2019-02-27T00:00:00Z,136.22,140.29,126.84,135.02,567202.61035,532157.4918935001
2019-02-28T00:00:00Z,135.03,139,132.1,135.34,579327.31749,531626.3253055001
2019-03-01T00:00:00Z,135.32,137.95,134.9,135.32,302632.02831,530354.5288510001
2019-03-02T00:00:00Z,135.32,136.12,130.03,132.56,297005.28093,525913.8380880001
2019-03-03T00:00:00Z,132.54,134.6,128.01,130.6,222453.2859,517566.2371810001
2019-03-04T00:00:00Z,130.6,131.11,122.6,125.65,403947.79445,520575.3434100001
2019-03-05T00:00:00Z,125.68,137.84,125.19,136.72,512631.23178,530315.539021
2019-03-06T00:00:00Z,136.71,140.29,133.33,137.4,428826.87415,536896.5933595
2019-03-07T00:00:00Z,137.37,140.2,135.2,136.81,307336.4931,539498.6139445001
2019-03-08T00:00:00Z,136.82,139.34,130.62,133.52,330283.58233,545246.7579940001
2019-03-09T00:00:00Z,133.51,138.65,132.93,137.27,279861.12049,528500.3839795
2019-03-10T00:00:00Z,137.27,137.5,134,135.37,203965.16815,484707.1348770001
2019-03-11T00:00:00Z,135.37,136.15,131,132.67,264587.00683,460538.0399960001
2019-03-12T00:00:00Z,132.67,135.3,130.77,133.57,194905.96843,439568.1579140001
2019-03-13T00:00:00Z,133.62,133.65,130.58,131.65,209456.09848,427672.74240150006
2019-03-14T00:00:00Z,131.69,135.11,128.52,132.2,258413.81868,422280.8740645001
2019-03-15T00:00:00Z,132.24,137.62,132.18,136.56,295832.26562,407663.30089750007
2019-03-16T00:00:00Z,136.6,144.47,136.51,140.92,474664.10197,368371.16566000006
2019-03-17T00:00:00Z,140.94,141.07,137.2,138.67,252697.08148,340948.6649625001
2019-03-18T00:00:00Z,138.67,142.01,136.1,137.59,281718.96195,333387.4045435001
2019-03-19T00:00:00Z,137.62,139.38,136.97,138.55,218577.45208,315956.14663000015
2019-03-20T00:00:00Z,138.56,139.66,136.01,139.01,222883.51754,298133.95663250017
2019-03-21T00:00:00Z,139.04,139.55,131.21,134.85,312531.39368,298628.9249010001
2019-03-22T00:00:00Z,134.85,137.2,134.29,135.98,186119.74745,293084.6482270001
2019-03-23T00:00:00Z,135.92,138.21,135.6,137.28,174710.43059,290697.50546150014
2019-03-24T00:00:00Z,137.28,137.37,134.75,136.09,198490.45124,280424.6383010001
2019-03-25T00:00:00Z,136.12,136.83,131.6,133.98,230880.285,266337.09096200013
2019-03-26T00:00:00Z,133.97,134.74,132.27,134.18,183139.11426,254052.70296750017
2019-03-27T00:00:00Z,134.14,140.14,133.84,139.45,317167.45325,254544.2509750002
2019-03-28T00:00:00Z,139.46,139.57,137.3,137.86,163185.6991,246189.35681350023
2019-03-29T00:00:00Z,137.85,143.6,137.62,143.25,235853.0454,243988.95305900025
2019-03-30T00:00:00Z,143.25,145.89,140.06,142.46,254798.70067,246530.62968500023
2019-03-31T00:00:00Z,142.44,142.5,140.42,141.38,142469.21171,240424.73992900024
2019-04-01T00:00:00Z,141.41,143.08,139.57,141.24,234310.19161,242394.95108800023
2019-04-02T00:00:00Z,141.24,165.6,141,163.31,906868.8586,277265.5890940002
2019-04-03T00:00:00Z,163.26,177.81,149.23,159.96,1345344.53845,331612.1250825002
2019-04-04T00:00:00Z,159.96,164,152.8,157.36,686080.95248,351124.5594255002
2019-04-05T00:00:00Z,157.33,167.83,155.94,164.77,516070.34553,353194.8716035002
2019-04-06T00:00:00Z,164.84,172.77,159.2,165.5,528168.33297,366968.4341780002
2019-04-07T00:00:00Z,165.56,175.43,164.06,174.21,465507.52497,376157.86232900014
2019-04-08T00:00:00Z,174.29,185.87,170.9,178.72,873410.07285,408899.49336750014
2019-04-09T00:00:00Z,178.71,179.17,171.05,174.6,431986.36108,419354.63554450014
2019-04-10T00:00:00Z,174.58,183.77,168,177.12,523943.20498,429925.22610950016
2019-04-11T00:00:00Z,177.12,177.48,158.27,164.07,661305.30321,453684.5038975001
2019-04-12T00:00:00Z,164.06,166.5,158.11,163.19,316337.87823,460765.87627950014
2019-04-13T00:00:00Z,163.2,165.37,160.74,162.99,179237.74574,459803.2410045002
2019-04-14T00:00:00Z,162.99,168.11,161.2,167.23,186977.66211,457608.1098600002
2019-04-15T00:00:00Z,167.21,168.81,155.7,159.95,351548.9079,466028.5995420002
2019-04-16T00:00:00Z,159.91,166.73,159.41,165.37,240370.50441,462188.7521000003
2019-04-17T00:00:00Z,165.41,167.28,163.78,165.75,231624.63978,465610.6991340002
2019-04-18T00:00:00Z,165.75,175.2,165.04,173.33,415822.70254,474609.1819910003
2019-04-19T00:00:00Z,173.34,173.55,168.59,172.64,356779.88562,479708.2412385003
2019-04-20T00:00:00Z,172.66,176.97,169.87,172.88,253596.48407,485264.6048565002
2019-04-21T00:00:00Z,172.89,173.48,164.82,168.59,283450.43943,487721.6172475003
2019-04-22T00:00:00Z,168.59,172.3,167,170.52,269868.39876,455871.5942555003
2019-04-23T00:00:00Z,170.52,175.83,167.78,169.16,363523.34531,406780.5345985003
2019-04-24T00:00:00Z,169.15,169.87,159.26,164.78,426497.04153,393801.3390510003
2019-04-25T00:00:00Z,164.78,165.49,150.35,154.72,422657.03239,389130.67339400033
2019-04-26T00:00:00Z,154.7,162.56,151.4,157.95,500355.86283,387740.04988700035
2019-04-27T00:00:00Z,157.93,166.24,156.35,159.31,215918.63842,375260.60555950034
2019-04-28T00:00:00Z,159.32,160.24,156.92,157.85,152976.30181,339238.91700750036
2019-04-29T00:00:00Z,157.86,159.05,152,155.11,243591.94898,329819.1964025003
2019-04-30T00:00:00Z,155.14,162.89,155.11,161.83,305056.24653,318874.84848000034
2019-05-01T00:00:00Z,161.85,163.88,158.36,160.19,192517.62763,295435.46470100037
2019-05-02T00:00:00Z,160.2,163.48,158.5,161.81,289519.02025,294094.52180200035
2019-05-03T00:00:00Z,161.82,170.86,160.99,168.06,416357.52123,305950.5105765004
2019-05-04T00:00:00Z,168.1,171.3,159.76,163.7,312928.58349,312248.05664550036
2019-05-05T00:00:00Z,163.71,165.36,159.18,163.05,180194.69248,303680.34587450034
2019-05-06T00:00:00Z,163.05,178.05,157.55,173,511168.26006,317220.2336570004
2019-05-07T00:00:00Z,172.98,182.76,167.89,169.18,733832.13349,342330.6083425004
2019-05-08T00:00:00Z,169.07,173.17,164.8,170.85,298295.87052,336454.2667415004
2019-05-09T00:00:00Z,170.88,173.88,166.57,170.9,284663.99456,332848.4721885004
2019-05-10T00:00:00Z,170.96,176.7,168.46,172.91,425543.74021,341445.8349955004
2019-05-11T00:00:00Z,172.92,205.23,172.92,190.2,885292.38389,371537.9322185004
2019-05-12T00:00:00Z,190.2,204.32,181,188.11,823372.28148,399213.1263545004
2019-05-13T00:00:00Z,188.07,206.87,185.32,195.84,669265.46524,414500.2323510004
2019-05-14T00:00:00Z,195.83,219.81,194.19,216.4,864211.00603,436385.9305760005
2019-05-15T00:00:00Z,216.4,250.27,216.21,248.1,598689.58639,445187.55827600043
2019-05-16T00:00:00Z,248.06,279.76,241.76,264.25,1954043.33597,517871.9319330004
2019-05-17T00:00:00Z,264.35,268.74,223.43,244.3,1529892.56898,583570.6284610003
2019-05-18T00:00:00Z,244.31,248,230.62,233.6,673218.09982,609582.7183615003
2019-05-19T00:00:00Z,233.57,264,231.77,259.51,823859.06342,638596.0740835003
2019-05-20T00:00:00Z,259.37,259.49,238,250.37,666889.82241,656687.7528775003
2019-05-21T00:00:00Z,250.48,262,246.06,253.43,580249.69753,676074.3563725003
2019-05-22T00:00:00Z,253.35,260.18,239.63,243.64,592848.95605,691240.8531625003
2019-05-23T00:00:00Z,243.68,247.34,231.1,244.56,600193.89368,700432.6717850004
2019-05-24T00:00:00Z,244.63,254.35,241.54,248.87,447066.92596,707139.5889085004
2019-05-25T00:00:00Z,248.84,257.33,247.22,250.22,332544.38731,714757.0736500004
2019-05-26T00:00:00Z,250.17,269.4,245.11,264.45,450090.22324,711703.1718090004
2019-05-27T00:00:00Z,264.35,279.59,260,270.53,635463.50204,706784.7402365005
2019-05-28T00:00:00Z,270.7,275.95,264.45,271.03,409443.69364,712342.1313925005
2019-05-29T00:00:00Z,271.08,274.04,260.05,268.83,383412.45769,717279.5545490005
2019-05-30T00:00:00Z,268.92,288.62,240.14,254.56,1066279.49387,749316.3422320004
2019-05-31T00:00:00Z,254.59,268.72,245.21,267.9,602153.87244,735159.4166595004
2019-06-01T00:00:00Z,267.9,275.5,260.68,264.33,455676.98613,716774.6518920005
2019-06-02T00:00:00Z,264.33,273.2,263.2,268.88,301536.15062,698388.1861610005
2019-06-03T00:00:00Z,268.87,270,248,249.91,397360.65275,675045.6684970005
2019-06-04T00:00:00Z,250.02,251.67,234.39,241.39,633822.71246,676802.3248005004
2019-06-05T00:00:00Z,241.46,250.41,237.37,245.63,335953.37927,595897.8269655005
2019-06-06T00:00:00Z,245.62,250.66,235.01,248.76,297579.14734,534282.1558835006
2019-06-07T00:00:00Z,248.77,253.28,243.46,248.77,353378.6568,518290.1837325006
2019-06-08T00:00:00Z,248.78,250.53,240.37,243.25,188448.27748,486519.6444355006
2019-06-09T00:00:00Z,243.33,244.53,226.56,230.98,316931.85638,469021.74613400066
2019-06-10T00:00:00Z,231.02,247.45,227.03,246.51,314662.52637,455742.38757600065
2019-06-11T00:00:00Z,246.61,247.8,236.49,244.29,237508.42798,437975.3611725007
2019-06-12T00:00:00Z,244.36,261.87,242.2,261.15,336499.3016,424790.6315685008
2019-06-13T00:00:00Z,261.13,262.98,253.69,254.67,291757.21635,417025.1460880008
2019-06-14T00:00:00Z,254.67,264.26,251.75,262.47,327383.28236,416767.0908405008
2019-06-15T00:00:00Z,262.48,272.27,260.61,267.82,286594.98029,408592.3286930008
2019-06-16T00:00:00Z,267.78,277.06,263.31,267.73,458176.54236,399727.98070900084
2019-06-17T00:00:00Z,267.73,276,266.81,273.16,339277.66707,396219.6793805008
2019-06-18T00:00:00Z,273.14,273.58,261.45,264.66,319941.55156,393046.1340740008
2019-06-19T00:00:00Z,264.68,270,263.59,268.14,208375.68381,350150.9435710009
2019-06-20T00:00:00Z,268.16,273.63,265.71,271.22,200717.7737,330079.13863400085
2019-06-21T00:00:00Z,271.27,295.94,271.22,294.35,519818.06907,333286.19278100086
2019-06-22T00:00:00Z,294.25,314.39,289.69,310.79,726254.67061,354522.11878050084
2019-06-23T00:00:00Z,310.7,321.7,305.58,308.52,418812.02747,355594.6875165008
2019-06-24T00:00:00Z,308.42,314.41,298,311.64,352791.26964,341543.1153755008
2019-06-25T00:00:00Z,311.65,318.99,307,318.26,345559.65047,342023.4289355008
2019-06-26T00:00:00Z,318.29,366.8,315.57,339.39,1008551.28721,377572.0359290008
2019-06-27T00:00:00Z,339.53,347,280.01,298.35,1016826.449,410744.4255390008
2019-06-28T00:00:00Z,298.35,313.58,295.22,311.05,529174.47722,427780.7355260008
2019-06-29T00:00:00Z,310.95,324.74,295.18,317.62,425555.16264,433211.9008390008
2019-06-30T00:00:00Z,317.64,323.5,290.12,292.7,489028.56835,441930.20293800085
2019-07-01T00:00:00Z,292.89,303.49,280.13,295.07,489769.27421,454543.24524950085
2019-07-02T00:00:00Z,295.03,297.57,272.65,291.48,493772.96579,462406.9284590009
2019-07-03T00:00:00Z,291.47,302.89,285,301.14,370521.96637,466345.1659600008
2019-07-04T00:00:00Z,301.11,302.74,280.53,282.73,270791.36878,463515.5702810008
2019-07-05T00:00:00Z,282.86,294.89,280.78,287.47,261139.28341,462242.7854370008
2019-07-06T00:00:00Z,287.32,296.71,285.28,288.29,196064.64705,449137.19067150087
2019-07-07T00:00:00Z,288.29,309.69,284.25,304.72,246111.36595,444478.87561550085
2019-07-08T00:00:00Z,304.72,313.74,300.78,311.97,289607.34177,442962.1651260009
2019-07-09T00:00:00Z,311.96,318.19,302.69,307.46,309447.34927,448015.7483990009
2019-07-10T00:00:00Z,307.46,314.18,281.04,289.23,457080.94063,460833.90674550086
2019-07-11T00:00:00Z,289.23,289.23,262.12,268.63,501592.75211,459922.6408975009
2019-07-12T00:00:00Z,268.67,278.99,266.21,274.62,266734.54213,436946.63447350095
